cay_trong,thoi_gian,nhiet_do,do_am,do_am_dat,anh_sang,trang_thai,san_luong
Lua,2024-07-14 21:00:00,22.20,63.80,74.30,70.30,Binh thuong,
Lua,2024-07-14 22:00:00,22.20,63.80,74.30,70.30,Binh thuong,
Lua,2024-07-14 23:00:00,21.90,66.60,73.10,70.30,Binh thuong,
Lua,2024-07-15 00:00:00,21.90,66.60,73.10,70.30,Binh thuong,
Lua,2024-07-15 01:00:00,21.70,61.10,70.40,72.00,Binh thuong,
Lua,2024-07-15 02:00:00,23.10,66.60,72.00,72.70,Binh thuong,
Lua,2024-07-15 03:00:00,22.70,63.90,70.80,72.60,Binh thuong,
Lua,2024-07-15 04:00:00,23.40,62.90,72.10,70.40,Binh thuong,
Lua,2024-07-15 05:00:00,22.60,64.50,79.80,71.30,Binh thuong,
Lua,2024-07-15 05:00:00,22.60,64.50,79.80,71.30,Binh thuong,
Lua,2024-07-15 06:00:00,21.90,61.00,76.70,71.40,Binh thuong,
Lua,2024-07-15 07:00:00,21.90,62.90,73.20,74.70,Binh thuong,
Lua,2024-07-15 08:00:00,21.90,62.90,73.80,74.40,Binh thuong,
Lua,2024-07-15 09:00:00,23.80,61.20,72.70,70.40,Binh thuong,
Lua,2024-07-15 10:00:00,23.50,63.90,71.50,74.60,Binh thuong,
Lua,2024-07-15 10:00:00,23.50,63.90,71.50,74.60,Binh thuong,
Lua,2024-07-15 11:00:00,23.80,60.30,73.90,72.10,Binh thuong,
Lua,2024-07-15 12:00:00,23.20,64.70,79.60,73.70,Binh thuong,
Lua,2024-07-15 13:00:00,21.20,64.30,74.20,70.10,Binh thuong,
Lua,2024-07-15 14:00:00,21.10,61.00,78.10,70.80,Binh thuong,
Lua,2024-07-15 15:00:00,21.00,63.10,74.80,70.70,Binh thuong,
Lua,2024-07-15 16:00:00,22.70,60.90,77.40,73.10,Binh thuong,
Lua,2024-07-15 17:00:00,21.90,61.20,70.70,73.20,Binh thuong,
Lua,2024-07-15 18:00:00,23.70,62.40,77.00,72.70,Binh thuong,
Lua,2024-07-15 19:00:00,22.50,66.90,75.30,71.10,Binh thuong,
Lua,2024-07-15 20:00:00,22.40,63.10,76.70,73.30,Binh thuong,
Lua,2024-07-15 21:00:00,21.80,60.60,73.70,72.00,Binh thuong,
Lua,2024-07-15 21:00:00,21.80,60.60,73.70,72.00,Binh thuong,
Lua,2024-07-15 22:00:00,23.10,62.60,70.60,73.90,Binh thuong,
Lua,2024-07-15 23:00:00,22.10,66.00,71.50,74.30,Binh thuong,
Lua,2024-07-16 00:00:00,23.20,66.20,74.60,72.90,Binh thuong,
Lua,2024-07-16 01:00:00,23.70,60.60,73.30,72.70,Binh thuong,
Lua,2024-07-16 02:00:00,22.20,64.90,76.70,73.30,Binh thuong,
Lua,2024-07-16 03:00:00,22.80,66.30,75.60,70.10,Binh thuong,
Lua,2024-07-16 04:00:00,21.00,65.10,75.90,70.10,Binh thuong,
Lua,2024-07-16 05:00:00,23.60,61.20,71.20,72.40,Binh thuong,
Lua,2024-07-16 06:00:00,23.20,64.30,79.50,71.20,Binh thuong,
Lua,2024-07-16 07:00:00,22.30,60.30,70.90,73.80,Binh thuong,
Lua,2024-07-16 08:00:00,22.30,67.00,72.20,70.50,Binh thuong,
Lua,2024-07-16 09:00:00,22.10,61.40,79.30,73.50,Binh thuong,
Lua,2024-07-16 10:00:00,22.70,63.80,72.40,70.60,Binh thuong,
Lua,2024-07-16 11:00:00,21.10,65.90,76.80,71.30,Binh thuong,
Lua,2024-07-16 12:00:00,22.00,60.30,74.10,72.30,Binh thuong,
Lua,2024-07-16 13:00:00,21.00,60.50,76.80,70.50,Binh thuong,
Lua,2024-07-16 14:00:00,22.20,64.60,70.50,70.70,Binh thuong,
Lua,2024-07-16 15:00:00,21.50,66.50,71.30,71.70,Binh thuong,
Lua,2024-07-16 16:00:00,22.00,60.90,78.50,73.30,Binh thuong,
Lua,2024-07-16 17:00:00,23.80,65.10,74.30,71.70,Binh thuong,
Lua,2024-07-16 18:00:00,21.40,60.40,79.90,70.00,Binh thuong,
Lua,2024-07-16 19:00:00,23.00,62.70,76.60,71.60,Binh thuong,
Lua,2024-07-16 20:00:00,21.40,64.90,70.20,71.50,Binh thuong,
Lua,2024-07-16 21:00:00,21.60,61.80,72.30,72.80,Binh thuong,
Lua,2024-07-16 22:00:00,21.80,64.30,70.60,74.80,Binh thuong,
Lua,2024-07-16 23:00:00,22.00,60.10,75.60,70.80,Binh thuong,
Lua,2024-07-17 00:00:00,21.90,66.10,79.50,70.90,Binh thuong,
Lua,2024-07-17 01:00:00,21.60,65.10,77.00,74.80,Binh thuong,
Lua,2024-07-17 02:00:00,23.90,65.80,71.60,74.70,Binh thuong,
Lua,2024-07-17 03:00:00,22.10,61.90,71.30,73.80,Binh thuong,
Lua,2024-07-17 04:00:00,22.10,61.00,70.90,73.60,Binh thuong,
Lua,2024-07-17 05:00:00,23.20,65.50,75.90,73.10,Binh thuong,
Lua,2024-07-17 06:00:00,24.00,64.00,74.20,71.50,Binh thuong,
Lua,2024-07-17 07:00:00,22.40,66.10,77.40,70.50,Binh thuong,
Lua,2024-07-17 08:00:00,21.80,63.10,74.40,70.20,Binh thuong,
Lua,2024-07-17 09:00:00,23.20,61.20,71.40,73.80,Binh thuong,
Lua,2024-07-17 10:00:00,23.60,64.00,76.50,70.60,Binh thuong,
Lua,2024-07-17 11:00:00,22.50,65.40,74.10,71.00,Binh thuong,
Lua,2024-07-17 12:00:00,21.30,63.90,72.20,71.90,Binh thuong,
Lua,2024-07-17 13:00:00,21.10,60.20,73.40,73.60,Binh thuong,
Lua,2024-07-17 14:00:00,23.30,65.70,77.90,71.80,Binh thuong,
Lua,2024-07-17 15:00:00,22.80,65.80,78.80,74.90,Binh thuong,
Lua,2024-07-17 16:00:00,21.70,66.50,75.10,74.80,Binh thuong,
Lua,2024-07-17 17:00:00,23.30,63.00,78.60,73.80,Binh thuong,
Lua,2024-07-17 18:00:00,21.50,61.40,76.10,73.80,Binh thuong,
Lua,2024-07-17 19:00:00,23.70,60.00,78.80,74.10,Binh thuong,
Lua,2024-07-17 20:00:00,22.70,65.50,72.60,72.70,Binh thuong,
Lua,2024-07-17 20:00:00,22.70,65.50,72.60,72.70,Binh thuong,
Lua,2024-07-17 21:00:00,22.30,65.40,73.00,74.80,Binh thuong,
Lua,2024-07-17 22:00:00,22.70,63.60,78.80,72.00,Binh thuong,
Lua,2024-07-17 23:00:00,21.70,66.60,73.60,74.30,Binh thuong,
Lua,2024-07-18 00:00:00,23.10,66.00,75.60,72.80,Binh thuong,
Lua,2024-07-18 01:00:00,22.90,60.90,79.20,70.90,Binh thuong,
Lua,2024-07-18 02:00:00,22.90,60.50,77.60,72.70,Binh thuong,
Lua,2024-07-18 03:00:00,21.90,64.70,70.10,73.10,Binh thuong,
Lua,2024-07-18 03:00:00,21.90,64.70,70.10,73.10,Binh thuong,
Lua,2024-07-18 04:00:00,21.30,62.90,76.90,71.80,Binh thuong,
Lua,2024-07-18 05:00:00,21.10,60.60,76.20,71.80,Binh thuong,
Lua,2024-07-18 06:00:00,21.50,64.40,72.20,71.40,Binh thuong,
Lua,2024-07-18 07:00:00,21.50,60.60,74.40,73.20,Binh thuong,
Lua,2024-07-18 08:00:00,23.30,64.00,75.50,74.80,Binh thuong,
Lua,2024-07-18 09:00:00,24.00,65.20,70.90,71.20,Binh thuong,
Lua,2024-07-18 10:00:00,23.90,61.80,75.40,74.70,Binh thuong,
Lua,2024-07-18 11:00:00,22.70,63.00,70.40,72.50,Binh thuong,
Lua,2024-07-18 12:00:00,22.00,63.20,72.10,74.70,Binh thuong,
Lua,2024-07-18 13:00:00,22.50,64.20,75.80,72.50,Binh thuong,
Lua,2024-07-18 14:00:00,23.70,60.40,79.70,72.50,Binh thuong,
Lua,2024-07-18 15:00:00,22.80,63.60,76.50,71.70,Binh thuong,
Lua,2024-07-18 16:00:00,23.40,65.60,70.80,71.10,Binh thuong,
Lua,2024-07-18 17:00:00,23.50,67.00,74.20,71.40,Binh thuong,
Lua,2024-07-18 18:00:00,21.50,63.20,74.00,73.00,Binh thuong,
Lua,2024-07-18 19:00:00,23.30,66.50,78.70,73.30,Binh thuong,
Lua,2024-07-18 20:00:00,23.20,60.40,71.30,71.50,Binh thuong,
Lua,2024-07-18 20:00:00,23.20,60.40,71.30,71.50,Binh thuong,
Lua,2024-07-18 21:00:00,22.80,61.10,71.00,71.50,Binh thuong,
Lua,2024-07-18 22:00:00,21.10,64.40,74.20,74.40,Binh thuong,
Lua,2024-07-18 23:00:00,21.40,64.40,74.40,72.50,Binh thuong,
Lua,2024-07-19 00:00:00,22.30,66.20,72.80,74.30,Binh thuong,
Lua,2024-07-19 01:00:00,22.30,61.50,74.50,73.90,Binh thuong,
Lua,2024-07-19 02:00:00,23.60,65.10,74.80,73.10,Binh thuong,
Lua,2024-07-19 03:00:00,23.90,65.70,79.40,70.80,Binh thuong,
Lua,2024-07-19 04:00:00,23.00,63.50,74.80,73.80,Binh thuong,
Lua,2024-07-19 05:00:00,23.70,60.20,75.50,71.20,Binh thuong,
Lua,2024-07-19 06:00:00,22.50,61.20,71.00,72.00,Binh thuong,
Lua,2024-07-19 07:00:00,22.10,61.80,70.70,74.80,Binh thuong,
Lua,2024-07-19 08:00:00,22.10,60.50,70.70,70.50,Binh thuong,
Lua,2024-07-19 09:00:00,22.30,61.60,75.80,73.60,Binh thuong,
Lua,2024-07-19 10:00:00,21.60,60.50,77.10,73.10,Binh thuong,
Lua,2024-07-19 11:00:00,22.60,64.90,70.70,74.10,Binh thuong,
Lua,2024-07-19 12:00:00,23.50,60.60,76.30,73.90,Binh thuong,
Lua,2024-07-19 13:00:00,22.70,66.60,79.90,72.80,Binh thuong,
Lua,2024-07-19 14:00:00,21.80,65.00,70.30,73.60,Binh thuong,
Lua,2024-07-19 15:00:00,21.70,65.40,77.20,72.60,Binh thuong,
Lua,2024-07-19 16:00:00,21.10,66.90,71.40,70.00,Binh thuong,
Lua,2024-07-19 17:00:00,23.70,62.50,77.60,74.80,Binh thuong,
Lua,2024-07-19 18:00:00,23.50,62.70,70.90,70.20,Binh thuong,
Lua,2024-07-19 19:00:00,22.40,62.30,72.10,71.70,Binh thuong,
Lua,2024-07-19 20:00:00,22.60,66.70,77.80,70.80,Binh thuong,
Lua,2024-07-19 21:00:00,21.70,66.70,77.80,70.80,Binh thuong,
Lua,2024-07-19 22:00:00,21.20,65.40,79.90,72.90,Binh thuong,
Lua,2024-07-19 23:00:00,22.20,66.60,71.60,71.60,Binh thuong,
Lua,2024-07-20 00:00:00,21.10,60.40,70.10,71.90,Binh thuong,
Lua,2024-07-20 01:00:00,23.90,65.80,71.40,73.70,Binh thuong,
Lua,2024-07-20 02:00:00,21.70,60.40,76.60,72.10,Binh thuong,
Lua,2024-07-20 03:00:00,24.00,63.70,73.60,74.30,Binh thuong,
Lua,2024-07-20 04:00:00,22.80,66.30,75.60,70.10,Binh thuong,
Lua,2024-07-20 05:00:00,21.00,65.10,75.90,70.10,Binh thuong,
Lua,2024-07-20 06:00:00,23.60,63.40,76.40,72.60,Binh thuong,
Lua,2024-07-20 07:00:00,23.20,64.30,79.50,71.20,Binh thuong,
Lua,2024-07-20 08:00:00,20.30,67.00,72.20,70.50,Binh thuong,
Lua,2024-07-20 09:00:00,20.10,66.90,72.00,70.60,Binh thuong,
Lua,2024-07-20 10:00:00,20.70,63.80,72.40,72.50,Binh thuong,
Lua,2024-07-20 11:00:00,20.70,63.80,72.40,72.50,Da Thu Hoach,160.8
Ca chua,2024-07-20 12:00:00,33.50,64.70,62.70,63.60,Binh thuong,
Ca chua,2024-07-20 13:00:00,30.00,64.70,62.70,63.60,Binh thuong,
Ca chua,2024-07-20 14:00:00,30.40,63.30,73.50,67.10,Binh thuong,
Ca chua,2024-07-20 15:00:00,32.50,63.70,71.70,69.00,Binh thuong,
Ca chua,2024-07-20 16:00:00,30.80,61.00,60.60,77.90,Binh thuong,
Ca chua,2024-07-20 17:00:00,30.80,62.60,60.60,77.90,Binh thuong,
Ca chua,2024-07-20 18:00:00,32.20,64.50,60.00,61.60,Binh thuong,
Ca chua,2024-07-20 19:00:00,32.20,64.50,67.20,75.00,Binh thuong,
Ca chua,2024-07-20 20:00:00,30.00,63.30,73.50,67.10,Binh thuong,
Ca chua,2024-07-20 21:00:00,30.40,61.80,71.70,69.00,Binh thuong,
Ca chua,2024-07-20 22:00:00,32.50,63.70,75.50,68.20,Binh thuong,
Ca chua,2024-07-20 23:00:00,30.80,61.00,60.60,77.90,Binh thuong,
Ca chua,2024-07-21 00:00:00,30.80,62.60,60.00,61.60,Binh thuong,
Ca chua,2024-07-21 01:00:00,32.20,64.50,67.20,75.00,Binh thuong,
Ca chua,2024-07-21 02:00:00,32.40,62.10,74.90,65.50,Binh thuong,
Ca chua,2024-07-21 03:00:00,31.10,64.40,60.10,69.40,Binh thuong,
Ca chua,2024-07-21 04:00:00,30.90,64.50,61.90,71.00,Binh thuong,
Ca chua,2024-07-21 05:00:00,30.90,64.90,73.20,68.10,Binh thuong,
Ca chua,2024-07-21 06:00:00,30.50,64.90,73.20,68.10,Binh thuong,
Ca chua,2024-07-21 07:00:00,32.40,62.00,61.80,62.10,Binh thuong,
Ca chua,2024-07-21 08:00:00,33.80,65.00,72.40,68.90,Binh thuong,
Ca chua,2024-07-21 09:00:00,32.40,63.10,69.40,72.50,Binh thuong,
Ca chua,2024-07-21 10:00:00,32.60,61.00,60.70,73.10,Binh thuong,
Ca chua,2024-07-21 11:00:00,30.70,60.20,72.50,61.40,Binh thuong,
Ca chua,2024-07-21 12:00:00,31.10,61.10,73.70,78.00,Binh thuong,
Ca chua,2024-07-21 13:00:00,30.00,63.50,76.50,61.60,Binh thuong,
Ca chua,2024-07-21 14:00:00,33.60,62.80,74.60,62.70,Binh thuong,
Ca chua,2024-07-21 15:00:00,30.50,62.80,74.60,62.70,Binh thuong,
Ca chua,2024-07-21 16:00:00,32.30,61.10,63.40,66.40,Binh thuong,
Ca chua,2024-07-21 17:00:00,30.30,60.00,71.30,66.80,Binh thuong,
Ca chua,2024-07-21 18:00:00,32.40,62.50,70.50,71.00,Binh thuong,
Ca chua,2024-07-21 19:00:00,32.10,60.70,64.30,74.00,Binh thuong,
Ca chua,2024-07-21 20:00:00,30.70,62.10,76.90,61.40,Binh thuong,
Ca chua,2024-07-21 21:00:00,30.70,64.10,69.50,67.70,Binh thuong,
Ca chua,2024-07-21 22:00:00,32.80,62.80,62.30,68.70,Binh thuong,
Ca chua,2024-07-21 23:00:00,31.80,64.60,72.90,72.00,Binh thuong,
Ca chua,2024-07-22 00:00:00,32.50,63.40,66.00,69.40,Binh thuong,
Ca chua,2024-07-22 01:00:00,32.90,60.40,79.10,72.30,Binh thuong,
Ca chua,2024-07-22 02:00:00,33.50,63.10,62.90,77.10,Binh thuong,
Ca chua,2024-07-22 03:00:00,30.30,64.80,64.60,79.00,Binh thuong,
Ca chua,2024-07-22 04:00:00,32.60,63.00,72.30,68.80,Binh thuong,
Ca chua,2024-07-22 05:00:00,31.40,61.90,72.50,61.20,Binh thuong,
Ca chua,2024-07-22 06:00:00,30.70,61.80,68.20,76.00,Binh thuong,
Ca chua,2024-07-22 07:00:00,31.30,61.90,71.50,60.30,Binh thuong,
Ca chua,2024-07-22 08:00:00,32.10,60.50,74.70,67.50,Binh thuong,
Ca chua,2024-07-22 09:00:00,33.90,61.00,77.40,75.20,Binh thuong,
Ca chua,2024-07-22 10:00:00,30.40,60.60,70.70,69.70,Binh thuong,
Ca chua,2024-07-22 11:00:00,31.80,63.90,63.90,67.80,Binh thuong,
Ca chua,2024-07-22 12:00:00,32.30,63.00,72.30,67.40,Binh thuong,
Ca chua,2024-07-22 13:00:00,34.00,63.50,61.70,78.10,Binh thuong,
Ca chua,2024-07-22 14:00:00,33.40,61.80,61.70,60.20,Binh thuong,
Ca chua,2024-07-22 15:00:00,34.00,62.20,64.00,61.70,Binh thuong,
Ca chua,2024-07-22 16:00:00,30.60,60.20,65.30,63.20,Binh thuong,
Ca chua,2024-07-22 17:00:00,33.40,61.30,68.40,68.70,Binh thuong,
Ca chua,2024-07-22 18:00:00,33.50,64.50,73.10,75.40,Binh thuong,
Ca chua,2024-07-22 19:00:00,31.50,63.30,68.70,74.00,Binh thuong,
Ca chua,2024-07-22 20:00:00,32.10,63.20,68.80,66.00,Binh thuong,
Ca chua,2024-07-22 21:00:00,32.90,60.60,66.70,74.40,Binh thuong,
Ca chua,2024-07-22 22:00:00,33.50,62.50,61.40,76.40,Binh thuong,
Ca chua,2024-07-22 23:00:00,33.00,62.50,60.90,66.50,Binh thuong,
Ca chua,2024-07-23 00:00:00,31.10,61.00,67.30,61.50,Binh thuong,
Ca chua,2024-07-23 01:00:00,32.00,61.70,77.20,79.10,Binh thuong,
Ca chua,2024-07-23 02:00:00,31.60,61.90,67.10,62.20,Binh thuong,
Ca chua,2024-07-23 03:00:00,31.40,60.90,64.30,77.10,Binh thuong,
Ca chua,2024-07-23 04:00:00,32.40,62.40,68.80,73.90,Binh thuong,
Ca chua,2024-07-23 05:00:00,32.60,61.20,68.00,63.10,Binh thuong,
Ca chua,2024-07-23 06:00:00,32.80,64.60,60.70,61.80,Binh thuong,
Ca chua,2024-07-23 07:00:00,32.50,63.20,60.10,61.30,Binh thuong,
Ca chua,2024-07-23 08:00:00,30.00,60.30,71.00,70.90,Binh thuong,
Ca chua,2024-07-23 09:00:00,34.00,63.50,67.50,67.60,Binh thuong,
Ca chua,2024-07-23 10:00:00,32.30,64.70,68.00,79.50,Binh thuong,
Ca chua,2024-07-23 11:00:00,32.10,64.90,75.30,79.10,Binh thuong,
Ca chua,2024-07-23 12:00:00,32.40,62.60,69.20,60.50,Binh thuong,
Ca chua,2024-07-23 13:00:00,31.50,63.00,77.70,69.60,Binh thuong,
Ca chua,2024-07-23 14:00:00,30.40,62.90,71.90,66.60,Binh thuong,
Ca chua,2024-07-23 15:00:00,33.70,61.70,70.40,71.40,Binh thuong,
Ca chua,2024-07-23 16:00:00,31.60,63.60,74.50,74.10,Binh thuong,
Ca chua,2024-07-23 17:00:00,30.60,63.40,67.80,80.00,Binh thuong,
Ca chua,2024-07-23 18:00:00,33.20,62.40,60.60,69.10,Binh thuong,
Ca chua,2024-07-23 19:00:00,30.30,60.00,65.00,78.50,Binh thuong,
Ca chua,2024-07-23 20:00:00,32.10,61.30,60.80,76.30,Binh thuong,
Ca chua,2024-07-23 21:00:00,32.20,63.10,71.10,69.90,Binh thuong,
Ca chua,2024-07-23 22:00:00,32.80,62.10,63.00,75.90,Binh thuong,
Ca chua,2024-07-23 23:00:00,31.50,63.60,75.00,65.00,Binh thuong,
Ca chua,2024-07-24 00:00:00,33.60,62.60,71.50,67.30,Binh thuong,
Ca chua,2024-07-24 01:00:00,31.70,64.50,63.30,63.60,Binh thuong,
Ca chua,2024-07-24 02:00:00,32.50,64.20,63.40,73.00,Binh thuong,
Ca chua,2024-07-24 03:00:00,31.20,62.90,60.80,66.30,Binh thuong,
Ca chua,2024-07-24 04:00:00,31.70,62.30,65.60,79.30,Binh thuong,
Ca chua,2024-07-24 05:00:00,30.40,63.30,68.50,78.70,Binh thuong,
Ca chua,2024-07-24 06:00:00,32.00,60.80,76.30,74.40,Binh thuong,
Ca chua,2024-07-24 07:00:00,30.70,64.50,72.90,72.40,Binh thuong,
Ca chua,2024-07-24 08:00:00,32.10,61.20,70.30,70.80,Binh thuong,
Ca chua,2024-07-24 09:00:00,32.30,64.90,77.00,78.80,Binh thuong,
Ca chua,2024-07-24 10:00:00,31.70,64.10,64.60,69.50,Binh thuong,
Ca chua,2024-07-24 11:00:00,30.80,60.00,60.80,64.30,Binh thuong,
Ca chua,2024-07-24 12:00:00,33.30,62.50,78.00,70.20,Binh thuong,
Ca chua,2024-07-24 13:00:00,32.50,60.60,61.80,78.00,Binh thuong,
Ca chua,2024-07-24 14:00:00,32.00,64.20,73.80,62.10,Binh thuong,
Ca chua,2024-07-24 14:00:00,32.00,64.20,73.80,62.10,Binh thuong,
Ca chua,2024-07-24 15:00:00,33.90,64.20,73.80,62.10,Binh thuong,
Ca chua,2024-07-24 16:00:00,31.80,62.50,76.80,73.40,Binh thuong,
Ca chua,2024-07-24 17:00:00,30.00,62.20,64.60,78.50,Binh thuong,
Ca chua,2024-07-24 17:00:00,30.00,62.20,64.60,78.50,Binh thuong,
Ca chua,2024-07-24 18:00:00,32.00,62.20,64.60,78.50,Binh thuong,
Ca chua,2024-07-24 19:00:00,30.00,64.60,64.30,62.90,Binh thuong,
Ca chua,2024-07-24 20:00:00,30.40,61.50,64.30,65.10,Binh thuong,
Ca chua,2024-07-24 21:00:00,31.60,64.50,73.30,74.00,Binh thuong,
Ca chua,2024-07-24 22:00:00,31.90,64.70,77.20,70.80,Binh thuong,
Ca chua,2024-07-24 23:00:00,31.30,63.30,69.50,62.10,Binh thuong,
Ca chua,2024-07-25 00:00:00,33.20,64.80,73.90,72.00,Binh thuong,
Ca chua,2024-07-25 01:00:00,31.00,64.70,69.60,68.30,Binh thuong,
Ca chua,2024-07-25 02:00:00,33.90,64.50,61.80,61.50,Binh thuong,
Ca chua,2024-07-25 03:00:00,33.90,63.30,69.20,74.20,Binh thuong,
Ca chua,2024-07-25 04:00:00,33.80,63.20,65.60,68.30,Binh thuong,
Ca chua,2024-07-25 05:00:00,30.10,63.60,60.90,67.60,Binh thuong,
Ca chua,2024-07-25 06:00:00,33.50,61.00,68.00,78.30,Binh thuong,
Ca chua,2024-07-25 07:00:00,33.10,65.00,68.20,78.30,Binh thuong,
Ca chua,2024-07-25 08:00:00,30.80,61.00,62.90,77.20,Binh thuong,
Ca chua,2024-07-25 09:00:00,33.90,64.40,61.50,79.80,Binh thuong,
Ca chua,2024-07-25 10:00:00,34.00,63.00,74.90,64.50,Binh thuong,
Ca chua,2024-07-25 11:00:00,31.80,61.20,64.30,69.30,Binh thuong,
Ca chua,2024-07-25 12:00:00,31.60,62.90,61.90,79.00,Binh thuong,
Ca chua,2024-07-25 13:00:00,33.40,63.20,65.80,78.80,Binh thuong,
Ca chua,2024-07-25 14:00:00,32.10,63.10,73.50,69.80,Binh thuong,
Ca chua,2024-07-25 15:00:00,31.60,62.90,61.90,79.00,Binh thuong,
Ca chua,2024-07-25 16:00:00,33.40,63.20,65.80,78.80,Binh thuong,
Ca chua,2024-07-25 17:00:00,32.10,63.10,73.50,69.80,Binh thuong,
Ca chua,2024-07-25 18:00:00,32.20,63.30,69.40,72.90,Binh thuong,
Ca chua,2024-07-25 19:00:00,31.70,61.00,61.90,69.90,Binh thuong,
Ca chua,2024-07-25 20:00:00,30.60,63.80,66.50,64.50,Binh thuong,
Ca chua,2024-07-25 21:00:00,33.10,63.50,67.80,69.10,Binh thuong,
Ca chua,2024-07-25 22:00:00,32.10,60.80,74.70,78.50,Binh thuong,
Ca chua,2024-07-25 23:00:00,30.90,64.80,70.70,72.70,Binh thuong,
Ca chua,2024-07-26 00:00:00,33.00,64.10,63.20,61.80,Binh thuong,
Ca chua,2024-07-26 01:00:00,31.80,62.50,61.20,79.50,Binh thuong,
Ca chua,2024-07-26 02:00:00,31.00,64.90,73.80,74.50,Binh thuong,
Ca chua,2024-07-26 03:00:00,33.70,63.40,61.40,71.70,Binh thuong,
Ca chua,2024-07-26 04:00:00,30.60,64.20,62.90,72.40,Binh thuong,
Ca chua,2024-07-26 05:00:00,30.70,60.50,67.80,64.60,Binh thuong,
Ca chua,2024-07-26 06:00:00,32.90,62.70,68.00,71.60,Binh thuong,
Ca chua,2024-07-26 07:00:00,30.70,63.90,67.60,74.60,Binh thuong,
Ca chua,2024-07-26 08:00:00,33.60,64.90,73.60,66.30,Binh thuong,
Ca chua,2024-07-26 09:00:00,32.30,63.60,64.50,74.90,Binh thuong,
Ca chua,2024-07-26 10:00:00,32.50,62.00,69.90,77.40,Binh thuong,
Ca chua,2024-07-26 11:00:00,32.20,63.20,76.40,64.20,Binh thuong,
Ca chua,2024-07-26 12:00:00,31.40,61.40,72.60,79.90,Binh thuong,
Ca chua,2024-07-26 13:00:00,32.50,64.10,69.20,67.80,Binh thuong,
Ca chua,2024-07-26 14:00:00,33.60,63.10,79.90,66.10,Binh thuong,
Ca chua,2024-07-26 15:00:00,33.80,64.00,69.60,70.70,Binh thuong,
Ca chua,2024-07-26 16:00:00,32.00,64.10,68.60,74.90,Binh thuong,
Ca chua,2024-07-26 17:00:00,31.50,60.00,61.60,67.40,Binh thuong,
Ca chua,2024-07-26 18:00:00,33.40,63.60,72.00,68.80,Binh thuong,
Ca chua,2024-07-26 19:00:00,33.30,60.70,69.60,77.50,Binh thuong,
Ca chua,2024-07-26 20:00:00,30.20,64.60,65.50,77.40,Binh thuong,
Ca chua,2024-07-26 21:00:00,31.90,64.80,65.20,64.50,Binh thuong,
Ca chua,2024-07-26 21:00:00,31.90,64.80,65.20,64.50,Binh thuong,
Ca chua,2024-07-26 22:00:00,33.50,64.80,76.50,60.30,Binh thuong,
Ca chua,2024-07-26 23:00:00,33.90,63.00,61.60,61.60,Binh thuong,
Ca chua,2024-07-27 00:00:00,31.70,62.00,62.40,71.30,Binh thuong,
Ca chua,2024-07-27 01:00:00,31.70,62.40,70.80,78.00,Binh thuong,
Ca chua,2024-07-27 02:00:00,30.50,63.00,73.50,72.80,Binh thuong,
Ca chua,2024-07-27 03:00:00,31.60,62.20,63.10,60.80,Binh thuong,
Ca chua,2024-07-27 04:00:00,31.00,64.80,68.40,61.30,Binh thuong,
Ca chua,2024-07-27 05:00:00,31.50,61.00,70.70,75.20,Binh thuong,
Ca chua,2024-07-27 06:00:00,31.50,61.70,71.20,70.60,Binh thuong,
Ca chua,2024-07-27 07:00:00,33.50,63.20,66.20,60.30,Binh thuong,
Ca chua,2024-07-27 08:00:00,30.60,60.20,72.30,71.30,Binh thuong,
Ca chua,2024-07-27 09:00:00,32.90,64.20,63.40,65.90,Binh thuong,
Ca chua,2024-07-27 10:00:00,30.30,60.80,76.30,63.10,Binh thuong,
Ca chua,2024-07-27 11:00:00,33.10,60.00,79.20,67.90,Binh thuong,
Ca chua,2024-07-27 12:00:00,32.50,61.70,60.70,79.80,Binh thuong,
Ca chua,2024-07-27 13:00:00,31.80,62.00,79.70,78.90,Binh thuong,
Ca chua,2024-07-27 14:00:00,30.40,61.40,75.00,71.10,Binh thuong,
Ca chua,2024-07-27 15:00:00,31.60,64.60,62.70,71.50,Binh thuong,
Ca chua,2024-07-27 16:00:00,33.90,61.20,66.30,63.00,Binh thuong,
Ca chua,2024-07-27 17:00:00,30.20,63.90,69.20,67.10,Binh thuong,
Ca chua,2024-07-27 18:00:00,32.50,62.70,71.40,69.70,Binh thuong,
Ca chua,2024-07-27 19:00:00,33.50,62.90,72.40,60.10,Binh thuong,
Ca chua,2024-07-27 20:00:00,32.50,61.80,74.30,60.60,Binh thuong,
Ca chua,2024-07-27 21:00:00,31.40,62.70,65.10,74.10,Binh thuong,
Ca chua,2024-07-27 22:00:00,31.60,60.80,65.40,73.60,Binh thuong,
Ca chua,2024-07-27 23:00:00,32.10,61.10,75.60,65.20,Binh thuong,
Ca chua,2024-07-28 00:00:00,31.70,64.40,62.60,69.90,Binh thuong,
Ca chua,2024-07-28 01:00:00,31.20,61.40,78.60,67.80,Binh thuong,
Ca chua,2024-07-28 02:00:00,30.50,60.50,72.80,70.00,Binh thuong,
Ca chua,2024-07-28 03:00:00,31.50,63.70,60.00,78.30,Binh thuong,
Ca chua,2024-07-28 04:00:00,33.30,64.40,69.30,76.60,Binh thuong,
Ca chua,2024-07-28 05:00:00,30.30,60.30,70.50,77.20,Binh thuong,
